UniqueId,Region,OrderDate,InvoiceDate,DueDate,Amount,Disputed,InvoiceType,Delay
7717855496,Europe,2012-05-17,2012-07-11,2012-08-23,72.52,No,Paper,False
9094577240,North America,2012-05-17,2012-07-11,2012-08-15,73.6,No,Paper,True
8097727269,North America,2012-05-31,2012-07-11,2012-08-12,69.0,No,Paper,True
8082355258,Europe,2012-05-12,2012-07-12,2012-08-24,68.84,No,Electronic,False
8044630018,South America,2012-05-27,2012-07-13,2012-08-25,46.68,No,Paper,False
8400290228,Europe,2012-04-16,2012-07-13,2012-08-04,88.31,No,Paper,True
8575598490,North America,2012-04-10,2012-07-13,2012-08-07,26.98,Yes,Paper,True
8193327667,South America,2012-06-19,2012-07-14,2012-08-26,57.7,No,Paper,False
8945106531,South America,2012-06-24,2012-07-14,2012-08-26,67.49,No,Electronic,False
5201178540,South America,2012-06-09,2012-07-14,2012-08-26,62.66,No,Paper,False
7400497460,Central America,2012-05-27,2012-07-14,2012-08-26,16.31,No,Paper,False
3284111300,North America,2012-05-16,2012-07-14,2012-08-26,89.31,No,Paper,False
5783904084,North America,2012-06-22,2012-07-15,2012-08-27,24.91,No,Electronic,False
4120167451,Europe,2012-06-18,2012-07-15,2012-08-17,80.69,Yes,Paper,True
2818239190,North America,2012-06-09,2012-07-15,2012-08-27,61.48,No,Paper,False
1826544220,South America,2012-05-06,2012-07-15,2012-08-27,48.65,No,Paper,False
2349505867,Central America,2012-05-05,2012-07-16,2012-07-31,9.19,No,Electronic,True
1653597509,Europe,2012-05-09,2012-07-16,2012-08-26,100.63,No,Paper,True
2017486994,Africa&Asia,2012-05-01,2012-07-17,2012-08-10,57.63,Yes,Paper,True
1854369389,South America,2012-06-11,2012-07-17,2012-08-29,56.21,No,Paper,False
9414806653,Africa&Asia,2012-06-16,2012-07-18,2012-08-30,84.79,Yes,Electronic,False
7939830476,South America,2012-05-05,2012-07-18,2012-08-06,67.79,Yes,Electronic,True
5280781969,North America,2012-06-19,2012-07-19,2012-08-31,70.13,No,Paper,False
2404027687,Europe,2012-06-24,2012-07-19,2012-08-31,67.4,Yes,Paper,False
6225729341,North America,2012-06-11,2012-07-20,2012-09-01,53.89,No,Paper,False
2690415975,North America,2012-06-15,2012-07-20,2012-09-01,84.54,No,Paper,False
6784166467,North America,2012-05-27,2012-07-20,2012-09-01,63.57,No,Paper,False
8942200261,North America,2012-06-29,2012-07-21,2012-09-02,64.33,No,Paper,False
7987083569,Central America,2012-06-24,2012-07-21,2012-09-02,17.37,No,Electronic,False
6960019922,Europe,2012-05-17,2012-07-21,2012-09-02,79.58,No,Paper,False
9315531233,Central America,2012-06-18,2012-07-22,2012-09-03,29.77,No,Paper,False
6079394028,South America,2012-07-04,2012-07-23,2012-09-04,61.76,No,Paper,False
9013501866,Central America,2012-06-08,2012-07-23,2012-09-04,58.82,No,Paper,False
8810803769,South America,2012-05-25,2012-07-23,2012-08-26,29.62,No,Paper,True
8099860445,Europe,2012-05-17,2012-07-23,2012-09-02,52.71,Yes,Paper,True
1699863695,North America,2012-06-10,2012-07-23,2012-09-04,85.33,No,Paper,False
3230944193,North America,2012-06-06,2012-07-24,2012-09-05,77.84,No,Paper,False
7859471043,Europe,2012-05-27,2012-07-24,2012-08-24,79.39,No,Paper,True
4992290949,South America,2012-06-06,2012-07-25,2012-09-06,38.61,No,Electronic,True
8258508334,Africa&Asia,2012-05-27,2012-07-25,2012-08-23,61.39,Yes,Paper,True
3817082781,Europe,2012-05-24,2012-07-25,2012-09-06,29.85,Yes,Paper,False
6107650729,North America,2012-06-24,2012-07-26,2012-09-07,60.72,No,Paper,False
7254664069,Central America,2012-06-02,2012-07-26,2012-09-07,13.36,No,Paper,False
1905229160,Europe,2012-06-06,2012-07-26,2012-09-02,78.22,Yes,Paper,True
6021346193,South America,2012-06-27,2012-07-26,2012-09-07,63.03,No,Paper,False
1976759712,North America,2012-06-15,2012-07-26,2012-09-07,51.56,No,Electronic,False
3869938435,North America,2012-06-05,2012-07-26,2012-09-07,84.26,No,Paper,False
5224697080,Central America,2012-06-25,2012-07-27,2012-09-08,46.31,Yes,Paper,False
2606687623,South America,2012-06-12,2012-07-27,2012-09-08,63.17,No,Paper,False
1577746988,South America,2012-06-13,2012-07-27,2012-08-31,57.14,Yes,Paper,True
1595456378,Africa&Asia,2012-05-05,2012-07-27,2012-09-08,59.28,No,Paper,False
103483331,Europe,2012-05-19,2012-07-27,2012-09-08,72.13,No,Electronic,False
9275623026,Europe,2012-04-18,2012-07-27,2012-08-01,69.95,Yes,Paper,True
1950762665,Europe,2012-05-30,2012-07-28,2012-09-09,75.54,No,Electronic,False
8861999698,Central America,2012-05-21,2012-07-28,2012-08-23,45.24,Yes,Paper,True
674518601,Africa&Asia,2012-06-21,2012-07-28,2012-09-09,94.42,No,Paper,False
8467769345,Europe,2012-04-26,2012-07-28,2012-08-22,86.76,Yes,Paper,True
3558050155,Europe,2012-06-23,2012-07-28,2012-08-29,59.64,Yes,Paper,True
7479585452,South America,2012-06-17,2012-07-29,2012-09-10,68.14,No,Electronic,False
3158139891,South America,2012-06-15,2012-07-29,2012-09-10,32.59,No,Paper,False
7864694123,Europe,2012-06-08,2012-07-30,2012-09-11,67.8,No,Paper,False
1677488544,North America,2012-06-14,2012-07-30,2012-09-11,62.28,No,Electronic,False
2073573910,Europe,2012-05-11,2012-07-30,2012-09-06,74.95,Yes,Electronic,True
1416192974,South America,2012-06-12,2012-07-30,2012-09-11,61.86,No,Electronic,False
8077742155,Africa&Asia,2012-05-29,2012-07-31,2012-08-31,55.5,Yes,Paper,True
8973326459,North America,2012-05-31,2012-07-31,2012-09-03,53.08,No,Paper,True
6272696799,Europe,2012-06-16,2012-07-31,2012-09-12,50.38,No,Paper,False
3775864259,Europe,2012-07-02,2012-08-01,2012-09-03,62.66,No,Paper,True
6941328190,Europe,2012-06-12,2012-08-01,2012-08-28,71.83,Yes,Paper,True
3163580771,Europe,2012-06-06,2012-08-01,2012-09-13,79.02,Yes,Paper,False
8365287542,North America,2012-05-20,2012-08-01,2012-09-01,57.69,No,Paper,True
3582527568,South America,2012-07-13,2012-08-01,2012-09-13,64.44,No,Paper,False
1745880588,South America,2012-05-29,2012-08-01,2012-09-04,61.0,No,Paper,True
4462653546,Central America,2012-06-23,2012-08-02,2012-09-14,57.17,No,Paper,False
8828293477,South America,2012-06-11,2012-08-02,2012-09-14,67.9,No,Paper,False
3289137440,Europe,2012-05-29,2012-08-02,2012-08-31,84.75,No,Paper,True
7603025462,Europe,2012-06-07,2012-08-02,2012-09-02,58.06,Yes,Paper,True
135429278,North America,2012-06-05,2012-08-02,2012-09-14,58.2,No,Paper,False
329307404,North America,2012-05-27,2012-08-02,2012-09-12,68.53,Yes,Paper,True
180192586,North America,2012-05-29,2012-08-02,2012-08-23,74.65,No,Paper,True
7009543833,South America,2012-07-06,2012-08-03,2012-09-13,23.38,No,Paper,True
2528333146,Central America,2012-06-29,2012-08-03,2012-09-15,45.31,Yes,Paper,False
4129245588,,2012-06-18,2012-08-03,2012-09-15,45.73,No,Paper,False
8193753679,Europe,2012-06-26,2012-08-04,2012-09-16,69.65,Yes,Paper,True
1459820060,North America,2012-06-09,2012-08-04,2012-09-16,46.29,No,Electronic,True
847327295,Europe,2012-07-08,2012-08-04,2012-09-12,72.95,Yes,Paper,True
8513935149,South America,2012-05-27,2012-08-04,2012-09-16,30.14,No,Paper,False
7270249713,South America,2012-06-20,2012-08-04,2012-09-10,86.83,No,Electronic,True
1199977661,North America,2012-06-05,2012-08-06,2012-09-11,47.86,,Paper,True
2102092958,Europe,2012-07-11,2012-08-06,2012-09-18,92.36,No,Electronic,False
8244116210,South America,2012-07-07,2012-08-06,2012-09-18,47.35,No,Paper,False
1190360256,North America,2012-06-18,2012-08-07,2012-09-12,92.18,Yes,Paper,True
8346602190,South America,2012-06-11,2012-08-07,2012-09-17,60.58,No,Electronic,True
6265467648,Europe,2012-06-13,2012-08-07,2012-09-19,51.19,Yes,Paper,False
3146057306,Africa&Asia,2012-06-09,2012-08-08,2012-09-20,78.0,No,Paper,False
391669562,Africa&Asia,2012-06-25,2012-08-08,2012-09-20,71.98,Yes,Electronic,False
3155920868,North America,2012-05-26,2012-08-08,2012-09-20,53.74,No,Paper,False
4485970270,Central America,2012-07-12,2012-08-08,2012-09-20,41.52,No,Paper,False
1204820381,Africa&Asia,2012-06-30,2012-08-08,2012-09-10,58.32,No,Electronic,True
5834961407,South America,2012-06-11,2012-08-09,2012-09-20,73.9,No,Paper,True
423629217,North America,2012-06-15,2012-08-09,2012-09-21,57.34,No,Paper,False
4891142927,South America,2012-07-05,2012-08-10,2012-09-18,47.99,No,Paper,True
3177584497,Central America,2012-06-29,2012-08-11,2012-09-23,23.04,No,Electronic,False
1613828298,North America,2012-06-19,2012-08-12,2012-09-24,49.75,No,,False
2367277437,,2012-06-10,2012-08-13,2012-09-25,52.46,No,Paper,True
1564854223,Central America,2012-07-04,2012-08-13,2012-09-25,31.9,No,Paper,False
7993778070,North America,2012-07-05,2012-08-14,2012-09-26,50.66,No,Paper,False
9227624437,Africa&Asia,2012-06-23,2012-08-14,2012-09-26,89.27,No,Paper,False
1066047916,South America,2012-07-16,2012-08-15,2012-09-15,48.02,No,Paper,True
4825120414,Europe,2012-07-27,2012-08-16,2012-09-28,80.87,No,Electronic,False
5221373409,North America,2012-05-24,2012-08-16,2012-09-22,59.21,No,Paper,True
8780390122,Africa&Asia,2012-06-10,2012-08-17,2012-09-15,87.95,No,Paper,True
6624530768,Africa&Asia,2012-07-09,2012-08-17,2012-09-29,55.22,Yes,Paper,False
4872529612,South America,2012-07-09,2012-08-17,2012-09-29,37.24,No,Paper,False
7091811282,Central America,2012-07-09,2012-08-18,2012-09-30,15.18,No,Paper,False
666874152,Africa&Asia,2012-06-10,2012-08-18,2012-09-19,57.38,Yes,Paper,True
910348225,North America,2012-07-11,2012-08-18,2012-09-30,102.96,No,Paper,False
8595337570,Central America,2012-06-25,2012-08-19,2012-10-01,44.25,No,Paper,False
5972339733,Central America,2012-06-14,2012-08-19,2012-09-28,59.4,No,Paper,True
1887027624,North America,2012-07-03,2012-08-20,2012-10-02,61.58,No,Electronic,False
176356154,Africa&Asia,2012-06-06,2012-08-20,2012-09-27,78.83,Yes,Paper,True
533597326,North America,2012-07-02,2012-08-20,2012-10-02,65.49,No,Paper,False
2744921812,Central America,2012-07-25,2012-08-20,2012-10-02,52.05,No,Paper,False
387380707,South America,2012-07-09,2912-18-40,2012-10-02,62.95,No,Paper,False
816501620,Europe,2012-07-10,2012-08-20,2012-10-02,33.82,No,Electronic,False
3021707927,North America,2012-07-09,2012-08-20,2012-10-02,75.55,No,Paper,False
678458928,South America,2012-07-08,2012-08-21,2012-10-03,67.74,No,Electronic,False
9199249934,Europe,2012-06-10,2012-08-21,2012-09-18,42.62,,Paper,True
1953579202,South America,2012-06-24,2012-08-21,2012-10-02,60.87,No,Electronic,True
1181151524,North America,2012-07-01,2012-08-22,2012-10-04,61.84,No,Paper,False
5990869923,Europe,2012-07-09,2012-08-22,2012-09-08,48.72,Yes,Paper,True
6216182013,North America,2012-06-28,2012-08-22,2012-10-04,74.86,No,Paper,False
6268716975,Europe,2012-07-17,2012-08-22,2012-10-04,44.58,No,Electronic,False
3486080032,Europe,2012-06-24,2012-08-23,2012-10-05,63.12,No,Paper,False
6504376538,Central America,2012-06-02,2012-08-24,2012-09-22,46.39,No,Paper,True
6301784259,South America,2012-07-06,2012-08-24,2012-10-06,-42.18,No,Paper,False
498009655,Europe,2012-06-24,2012-08-24,2012-10-06,76.34,Yes,Electronic,False
6541040836,South America,2012-06-30,2012-08-24,2012-10-06,46.2,No,Paper,False
6274787669,North America,2012-08-11,2012-08-24,2012-10-06,69.54,No,Electronic,False
5870483009,Central America,2012-07-20,2012-08-24,2012-10-06,23.08,No,Paper,False
5591470956,North America,2012-06-29,2012-08-25,2012-10-04,72.94,No,Paper,True
9566049241,Africa&Asia,2012-08-11,2012-08-25,1012-10-70,36.09,No,Paper,False
5584045928,Europe,2012-06-16,2012-08-25,2012-10-07,72.2,No,Electronic,False
6051615131,Africa&Asia,2012-07-16,2012-08-25,2012-10-07,27.52,No,Paper,False
8391160851,North America,2012-07-09,2012-08-25,2012-10-07,74.53,No,Electronic,False
8156321502,South America,2012-07-17,2012-08-27,2012-10-09,52.08,No,Paper,False
681101344,Africa&Asia,2012-07-03,2012-08-27,2012-10-09,85.06,No,Paper,False
7211101726,Africa&Asia,2012-07-28,2012-08-28,2012-10-10,79.43,Yes,Electronic,False
9069342751,Central America,2012-07-06,2012-08-28,2012-10-10,69.55,No,Electronic,False
6163803491,Europe,2012-07-22,2012-08-28,2012-10-10,61.37,Yes,Paper,False
9242625204,Europe,2012-07-01,2012-08-28,2012-10-10,95.29,Yes,Electronic,False
195359114,Central America,2012-08-20,2012-08-29,2012-10-11,56.26,Yes,Paper,False
2035503608,Africa&Asia,2012-08-12,2012-08-29,2012-10-06,38.37,No,Paper,True
2601239901,Africa&Asia,2012-05-28,2012-08-29,2012-09-24,55.54,,Electronic,True
6428663736,Africa&Asia,2012-07-24,2012-08-29,2012-10-01,74.47,Yes,Paper,True
4481983205,South America,2012-08-08,2012-08-29,2012-10-11,70.67,No,Paper,False
3724015185,Europe,2012-06-06,2012-08-29,2012-09-28,71.79,No,Paper,True
1072551347,South America,2012-07-03,2012-08-30,2012-10-12,60.64,No,Electronic,False
176959210,North America,2012-07-18,2012-08-30,2012-10-12,57.18,No,Paper,False
4719854881,North America,2012-07-01,2012-08-30,2012-10-12,32.24,No,Paper,False
6217512898,Africa&Asia,2012-07-02,2012-08-30,2012-10-12,45.52,Yes,Paper,False
4145738246,Africa&Asia,2012-06-24,2012-08-30,2012-10-10,67.37,Yes,Paper,True
4838574848,South America,2012-07-11,2012-08-30,2012-10-07,28.95,Yes,Paper,True
5454474839,South America,2012-07-16,2012-08-30,2012-10-12,100.51,No,Electronic,False
2015068982,Europe,2012-06-23,2012-08-30,2012-10-11,74.43,Yes,Paper,True
9042158941,Europe,2012-07-22,2012-08-30,2012-10-12,75.59,No,Electronic,False
4681944108,South America,2012-06-27,2012-08-31,2012-10-13,55.8,No,Paper,False
7903274357,Central America,2012-07-10,2012-08-31,2012-10-13,57.8,No,Paper,False
6475160337,Europe,2012-07-13,2012-08-31,2012-10-13,52.75,Yes,Paper,False
9339508583,South America,2012-07-20,2012-09-01,2012-10-11,69.9,No,Electronic,True
9654364049,North America,2012-07-06,2012-09-01,2012-10-14,55.58,No,Paper,False
1380765648,Europe,2012-06-30,2012-09-01,2012-09-20,70.1,Yes,Paper,True
2322349886,Africa&Asia,2012-08-04,2012-09-01,2012-10-14,59.86,No,Paper,False
6120905901,South America,2012-06-22,2012-09-01,2012-10-14,78.39,No,Paper,False
5274457788,Africa&Asia,2012-06-27,2012-09-01,2012-10-14,60.57,No,Electronic,False
869802822,North America,2012-07-07,2012-09-01,2012-10-14,69.55,No,Paper,False
1102427426,Europe,2012-07-19,2012-09-02,2012-09-29,68.57,Yes,Paper,True
9262446048,Europe,2012-07-20,2012-09-02,2012-10-15,66.68,No,Electronic,False
5777629589,Europe,2012-07-04,2012-09-02,2012-10-11,57.26,No,Paper,True
1318038002,Central America,2012-06-24,2012-09-03,2012-10-13,28.51,No,Electronic,True
2168210949,South America,2012-07-16,2012-09-03,2012-09-27,43.41,Yes,Paper,True
4852824490,South America,2012-07-04,2012-09-03,2012-10-16,38.59,No,Paper,False
9922568654,North America,2012-06-21,2012-09-03,2012-10-12,42.67,No,Paper,True
3516217989,North America,2012-07-18,2012-09-03,2012-10-16,64.95,No,Paper,False
189882917,North America,2012-06-27,2012-09-03,2012-09-24,51.44,No,Electronic,True
8582366228,North America,2012-07-22,2012-09-03,2012-10-16,27.42,No,Electronic,True
1342472678,South America,2012-07-22,2012-09-04,2012-10-12,76.8,No,Paper,True
6444186130,South America,2012-07-11,2012-09-04,2012-10-17,44.71,No,Electronic,False
8024350758,Africa&Asia,2012-07-30,2012-09-04,2012-10-17,44.51,No,Paper,False
1756742390,North America,2012-07-31,2012-09-05,2012-10-18,84.57,No,Paper,False
7829407127,Central America,2012-07-09,2012-09-05,2012-10-18,61.46,No,Paper,False
6095691270,Central America,2012-07-31,2012-09-06,2012-10-19,43.17,No,Paper,False
8900955747,South America,2012-07-06,2012-09-06,2012-10-19,44.99,No,Electronic,False
246081324,North America,2012-07-13,2012-09-06,2012-10-14,92.53,Yes,Paper,True
9077886672,South America,2012-07-15,2012-09-06,2012-10-19,30.23,No,Paper,False
6062304635,Europe,2012-07-05,2012-09-07,2012-10-20,111.21,No,Paper,False
7410471356,North America,2012-07-16,2012-09-07,2012-10-19,50.88,No,Electronic,True
4538309227,Europe,2012-07-07,2012-09-07,2012-10-20,72.07,No,Electronic,False
9947321662,Africa&Asia,2012-07-21,2012-09-08,2012-10-07,93.09,Yes,Paper,True
9759992761,South America,2012-07-04,2012-09-08,2012-10-21,53.87,No,Paper,False
6780577164,North America,2012-08-29,2012-09-09,2012-10-16,75.34,No,Paper,True
6555357057,Central America,2012-07-12,2012-09-09,2012-09-28,102.79,No,Paper,True
4778063703,South America,2012-07-06,2012-09-10,2012-10-22,70.6,No,Paper,True
7716386851,South America,2012-07-30,2012-09-10,2012-10-23,40.83,No,Electronic,False
6164052759,North America,2012-08-10,2012-09-10,2012-10-23,72.97,No,Paper,False
939622166,Europe,2012-07-27,2012-09-10,2012-10-23,85.36,No,Electronic,False
8634528747,Central America,2012-07-23,2012-09-10,2012-10-23,52.82,No,Paper,False
263678657,North America,2012-07-29,2012-09-10,2012-10-20,38.0,No,Paper,True
9236420705,North America,2012-07-24,2012-09-11,2012-10-19,28.09,No,Paper,True
6584242369,Europe,2012-08-01,2012-09-11,2012-10-24,46.35,Yes,Electronic,False
4222838361,North America,2012-07-22,2012-09-11,2012-10-24,74.18,No,Paper,False
152808559,Europe,2012-07-14,2012-09-11,2012-10-24,59.01,No,Electronic,False
3624022887,Central America,2012-07-30,2012-09-11,2012-10-24,10.23,No,Paper,False
1366357246,North America,2012-08-11,2012-09-12,2012-10-25,56.44,No,Electronic,False
7534126416,North America,2012-08-11,2012-09-12,2012-10-25,53.64,No,Paper,False
8429898953,Africa&Asia,2012-07-14,2012-09-12,2012-10-25,51.0,No,Electronic,False
1985925745,Central America,2012-07-23,2012-09-12,2012-10-17,29.51,No,Paper,True
8523083533,Africa&Asia,2012-08-09,2012-09-12,2012-10-17,41.12,Yes,Electronic,True
1853598981,South America,2012-07-08,2012-09-12,2012-10-01,61.86,Yes,Electronic,True
7605231033,South America,2012-07-25,2012-09-12,2012-10-25,43.79,No,Electronic,False
5732886455,Europe,2012-07-17,2012-09-13,2012-10-26,55.14,No,Electronic,False
3717676857,Central America,2012-07-25,2012-09-13,2012-10-26,8.22,No,Electronic,False
514496777,South America,2012-08-15,2012-09-14,2012-10-25,32.86,No,Paper,True
1006769217,Central America,2012-07-21,2012-09-14,2012-10-23,33.86,No,Paper,True
8056734091,South America,2012-07-11,2012-09-14,2012-10-27,50.87,No,Paper,False
3113502518,Central America,2012-07-07,2012-09-15,2012-10-28,46.49,No,Paper,False
4902638386,Central America,2012-08-20,2012-09-15,2012-10-28,46.03,No,Electronic,False
9860244611,Europe,2012-07-05,2012-09-15,2012-10-12,62.58,Yes,Paper,True
1184394683,Africa&Asia,2012-06-19,2012-09-15,2012-10-11,96.74,Yes,Paper,True
8710240010,Europe,2012-07-31,2012-09-15,2012-10-28,84.17,No,Electronic,False
1300298448,Central America,2012-08-16,2012-09-16,2012-10-29,58.21,No,Paper,False
4276703607,Central America,2012-07-24,2012-09-16,2012-10-29,25.05,No,Paper,False
8131192839,Europe,2012-07-15,2012-09-16,2012-10-23,60.95,Yes,Paper,True
9314335308,Africa&Asia,2012-08-03,2012-09-17,2012-10-30,67.58,Yes,Electronic,False
4589989662,North America,2012-07-21,2012-09-17,2012-10-26,94.16,Yes,Paper,True
3110080050,Central America,2012-08-02,2012-09-18,2012-10-31,13.06,No,Paper,False
1470244634,Africa&Asia,2012-07-20,2012-09-18,2012-10-31,24.33,No,Paper,False
2281124725,Africa&Asia,2012-08-05,2012-09-18,2012-10-31,27.37,No,Electronic,False
8996690503,South America,2012-07-08,2012-09-18,2012-10-21,61.32,Yes,Electronic,True
8969881000,Africa&Asia,2012-08-04,2012-09-19,2012-11-01,91.64,No,Paper,False
4464051329,South America,2012-08-14,2012-09-19,2012-11-01,41.41,Yes,Electronic,False
9983237240,North America,2012-08-14,2012-09-19,2012-11-01,38.25,No,Paper,False
2884857136,South America,2012-08-12,2012-09-19,2012-11-01,52.53,,Paper,False
6712328426,South America,2012-07-30,2012-09-19,2012-11-01,33.62,No,Electronic,False
7495748603,Africa&Asia,2012-08-27,2012-09-20,2012-11-02,63.66,No,Paper,False
7578902156,South America,2012-07-07,2012-09-21,2012-10-27,33.25,Yes,Paper,True
9982124268,Africa&Asia,2012-07-25,2012-09-21,2012-10-29,59.0,Yes,Paper,True
7837870930,Africa&Asia,2012-07-12,2012-09-21,2012-10-25,73.69,Yes,,True
7498359819,Europe,2012-06-29,2012-09-21,2012-10-28,72.75,No,Paper,True
5551365805,Africa&Asia,2012-07-16,2012-09-22,2012-11-04,96.58,No,Paper,False
3197860193,Africa&Asia,2012-08-26,2012-09-22,2012-10-17,32.86,No,Paper,True
4063317759,North America,2012-08-10,2012-09-22,2012-11-04,65.26,Yes,Paper,False
203036054,Europe,2012-08-15,2012-09-23,2012-11-05,64.6,No,Paper,False
8390889307,Africa&Asia,2012-07-29,2012-09-23,2012-10-17,67.92,Yes,Paper,True
6522487147,North America,2012-08-07,2012-09-23,2012-11-05,73.15,No,Paper,False
1767317198,South America,3012-07-25,2012-09-23,2012-11-01,41.7,No,Electronic,True
3524586307,North America,2012-09-05,2012-09-24,2012-11-06,55.36,No,Paper,False
9538369066,North America,2012-08-19,2012-09-24,2012-11-06,85.49,No,Electronic,False
9312710244,,2012-07-23,2012-09-25,2012-11-07,59.56,No,Paper,False
4565113116,North America,2012-08-15,2012-09-25,2012-11-02,69.46,No,Paper,True
9574377731,Europe,2012-07-23,2012-09-25,2012-11-07,93.51,No,Paper,False
4360072261,Africa&Asia,2012-09-08,2012-09-25,2012-11-07,36.04,No,Paper,False
5400778193,Europe,2012-07-26,2012-09-25,2012-11-02,37.19,No,Paper,True
9111152226,South America,2012-07-28,2012-09-25,2012-11-07,,No,Electronic,False
6040813966,Europe,2012-09-08,2012-09-25,2012-11-07,84.23,No,Electronic,False
2514985347,Europe,2012-07-21,2012-09-26,2012-11-08,53.18,No,Electronic,False
1519561145,Africa&Asia,2012-08-27,2012-09-26,2012-10-28,56.57,No,Paper,True
3824960117,South America,2012-08-13,2012-09-27,2012-10-25,35.48,No,Electronic,True
4902403664,Africa&Asia,2012-08-06,2012-09-27,2012-11-08,58.99,Yes,Paper,True
6974701547,Central America,2012-07-24,2012-09-27,2012-11-09,14.22,No,Paper,False
608905626,North America,2012-08-06,2012-09-27,2012-11-09,61.07,No,Paper,False
6197031775,Central America,2012-07-09,2012-09-27,2012-10-27,63.21,No,Paper,True
7372412216,South America,2012-08-11,2012-09-28,2012-11-01,90.57,No,Paper,True
7577985769,South America,2012-08-09,2012-09-28,2012-11-10,21.0,No,Paper,False
121797094,Africa&Asia,2012-07-20,2012-09-28,2012-11-10,89.15,No,Paper,True
6265099337,Europe,2012-08-11,2012-09-28,2012-11-10,55.54,Yes,Electronic,True
3978972752,North America,2012-08-09,2012-09-28,2012-11-08,86.59,No,Paper,True
607578995,Europe,2012-09-17,2012-09-28,2012-11-10,60.14,No,Electronic,False
6195238206,Central America,2012-09-01,2012-09-28,2012-11-08,14.05,No,Paper,True
6878013470,North America,2012-07-26,2012-09-28,2012-11-10,51.1,No,Electronic,False
3162263646,North America,2012-08-07,2012-09-29,2012-11-11,90.91,No,Electronic,False
5031980496,North America,2012-08-26,2012-09-29,2012-11-11,66.8,No,Paper,False
4751641138,Central America,2012-08-09,2012-09-29,2012-11-11,34.5,No,Paper,False
7615433776,North America,2012-08-17,2012-09-29,2012-11-11,80.71,No,Paper,False
3655387597,Europe,2012-07-25,2012-09-29,2012-11-11,63.1,No,Electronic,False
7977287829,Central America,2012-08-25,2012-09-29,2012-11-11,46.41,No,Electronic,False
8382421151,Europe,2012-07-27,2012-09-30,2012-10-20,87.36,Yes,Paper,True
4755000748,Souty America,2012-07-26,2012-09-30,2012-11-12,74.49,No,Paper,False
4788766053,South America,2012-08-14,2012-09-30,2012-11-09,39.69,No,Paper,True
3913519192,Central America,2012-07-28,2012-09-30,2012-10-29,46.4,No,Electronic,True
1376441638,North America,2012-08-01,2012-09-30,2012-11-12,81.25,No,Paper,False
7364920654,South America,2012-07-16,2012-10-01,2012-10-18,58.19,Yes,Paper,True
5670127659,South America,2012-07-27,2012-10-01,2012-11-08,59.6,Yes,Paper,True
5480294344,Europe,2012-07-16,2012-10-01,2012-11-13,74.56,No,Electronic,False
2384851679,Africa&Asia,2012-08-16,2012-10-01,2012-11-13,42.0,No,Paper,False
3138040805,North America,2012-09-09,2012-10-02,2012-11-14,75.21,No,Paper,False
6354957025,North America,2012-08-14,2012-10-02,2012-11-14,57.33,No,Electronic,False
4672194108,North America,2012-08-22,2012-10-02,2012-11-08,42.35,No,Paper,True
4677673825,North America,2012-07-27,2012-10-02,2012-11-14,,No,Paper,False
7655234333,South America,2012-07-22,2012-10-03,2012-11-08,49.85,No,Paper,True
5743371067,North America,2012-08-02,2012-10-04,2012-10-29,55.88,No,Paper,True
4364390277,South America,2012-07-23,2012-10-04,2012-10-16,94.52,Yes,Electronic,True
8713304663,Africa&Asia,2012-07-11,2012-10-04,2012-10-29,64.59,Yes,Electronic,True
6059076054,North America,2012-08-11,2012-10-05,2012-11-17,32.05,No,Electronic,False
2717531125,Africa&Asia,2012-09-18,2012-10-05,2012-11-17,83.13,Yes,Electronic,False
7719614573,Central America,2012-09-10,2012-10-05,2012-11-17,43.97,No,Electronic,False
524611481,North America,2012-09-19,2012-10-05,2012-11-17,57.86,No,Paper,False
3121730234,Central America,2012-08-02,2012-10-05,2012-11-17,48.87,No,Paper,False
6762807531,Europe,2012-09-07,2012-10-05,2012-11-07,97.91,No,Electronic,True
485064626,South America,2012-08-06,2012-10-06,2012-11-18,80.31,No,Paper,True
3511077910,Central America,2012-08-27,2012-10-06,2012-11-18,47.44,No,Electronic,False
4305549852,Europe,2012-08-28,2012-10-06,2012-11-18,60.57,Yes,Electronic,False
7949269803,South America,2012-08-31,2012-10-07,2012-11-19,44.83,No,Electronic,False
9268191212,Africa&Asia,2012-08-13,2012-10-07,2012-11-19,47.52,No,Paper,False
9555357249,Central America,2012-08-06,2012-10-08,2012-11-20,35.8,No,Paper,False
6470819411,Europe,2012-08-15,2012-10-08,2012-11-17,44.77,No,Electronic,True
1539382510,South America,2012-08-20,2012-10-09,2012-10-30,76.79,Yes,Paper,True
3089793704,South America,2012-09-08,2012-10-09,2012-11-08,56.82,No,Electronic,True
9092385558,Central America,2012-09-20,2012-10-09,2012-11-17,18.77,No,Paper,True
9242384432,Africa&Asia,2012-09-04,2012-10-10,2012-11-22,105.85,No,Paper,False
1267973660,South America,2012-08-21,2012-10-10,2012-11-22,45.31,No,Paper,False
6495779635,Africa&Asia,2012-09-18,2012-10-11,2012-11-23,89.28,Yes,Electronic,False
8420453376,Europe,2012-09-01,2012-10-11,2012-11-21,86.6,No,Paper,True
3461153482,North America,2012-07-26,2012-10-12,2012-11-24,88.47,No,Paper,False
213324193,North America,2012-08-09,2012-10-13,2012-11-25,66.12,No,Paper,False
822444456,Europe,2012-08-08,2012-10-13,2012-11-11,102.61,Yes,Paper,True
